session_id,services
63_4,"[1, 14, 7, 12, 13]"
63_5,"[7, 1, 18, 12, 2]"
63_6,"[12, 1, 11, 7, 9]"
63_7,"[6, 18, 19, 15, 17]"
63_8,"[19, 3, 6, 12, 1]"
63_9,"[5, 18, 2, 8, 1]"
63_10,"[16, 1, 10, 15, 12]"
63_11,"[10, 13, 4, 11, 16]"
63_12,"[2, 3, 5, 8, 7]"
63_13,"[16, 1, 10, 15, 12]"
63_14,"[4, 13, 10, 12, 17]"
64_0,"[1, 14, 7, 12, 13]"
64_1,"[8, 11, 18, 5, 2]"
64_2,"[4, 13, 10, 12, 17]"
64_3,"[13, 10, 1, 4, 18]"
64_4,"[14, 1, 11, 2, 18]"
64_5,"[15, 18, 17, 6, 16]"
64_6,"[15, 18, 17, 6, 16]"
64_7,"[2, 3, 5, 8, 7]"
64_8,"[1, 14, 7, 12, 13]"
64_9,"[7, 1, 18, 12, 2]"
64_10,"[18, 6, 15, 8, 5]"
65_0,"[17, 15, 1, 9, 20]"
65_1,"[7, 1, 18, 12, 2]"
65_2,"[1, 14, 7, 12, 13]"
65_3,"[14, 1, 11, 2, 18]"
65_4,"[17, 15, 1, 9, 20]"
65_5,"[20, 17, 6, 9, 4]"
65_6,"[15, 18, 17, 6, 16]"
65_7,"[5, 18, 2, 8, 1]"
66_0,"[8, 11, 18, 5, 2]"
66_1,"[16, 1, 10, 15, 12]"
66_2,"[19, 3, 6, 12, 1]"
66_3,"[9, 17, 12, 13, 15]"
66_4,"[6, 18, 19, 15, 17]"
66_5,"[3, 2, 19, 13, 4]"
66_6,"[15, 18, 17, 6, 16]"
66_7,"[1, 14, 7, 12, 13]"
66_8,"[8, 11, 18, 5, 2]"
66_9,"[18, 6, 15, 8, 5]"
66_10,"[15, 18, 17, 6, 16]"
66_11,"[2, 3, 5, 8, 7]"
66_12,"[13, 10, 1, 4, 18]"
66_13,"[11, 8, 12, 10, 14]"
66_14,"[12, 1, 11, 7, 9]"
66_15,"[11, 19, 8, 12, 10]"
66_16,"[8, 11, 18, 5, 2]"
66_17,"[3, 2, 19, 13, 4]"
66_18,"[16, 1, 10, 15, 12]"
66_19,"[9, 17, 12, 13, 15]"
66_20,"[4, 13, 10, 12, 17]"
67_0,"[4, 13, 10, 12, 17]"
67_1,"[20, 17, 6, 9, 13]"
67_2,"[13, 10, 1, 4, 18]"
67_3,"[2, 3, 5, 8, 7]"
67_4,"[20, 17, 6, 9, 1]"
67_5,"[3, 2, 19, 13, 4]"
67_6,"[14, 1, 11, 2, 18]"
68_0,"[16, 1, 10, 15, 12]"
68_1,"[6, 18, 19, 15, 17]"
68_2,"[16, 1, 10, 15, 12]"
68_3,"[8, 11, 18, 5, 2]"
68_4,"[3, 2, 19, 13, 4]"
68_5,"[6, 18, 19, 15, 17]"
69_0,"[17, 15, 1, 9, 20]"
69_1,"[12, 1, 11, 7, 9]"
69_2,"[11, 8, 12, 10, 14]"
69_3,"[14, 1, 11, 2, 18]"
69_4,"[16, 1, 10, 15, 12]"
69_5,"[17, 15, 1, 9, 20]"
69_6,"[6, 18, 19, 15, 17]"
69_7,"[6, 18, 19, 15, 17]"
69_8,"[11, 8, 12, 10, 14]"
69_9,"[15, 18, 17, 6, 16]"
70_0,"[14, 1, 11, 2, 18]"
70_1,"[18, 6, 15, 8, 5]"
70_2,"[6, 18, 19, 15, 17]"
70_3,"[18, 6, 15, 8, 5]"
70_4,"[17, 15, 1, 9, 20]"
70_5,"[8, 11, 18, 5, 2]"
70_6,"[3, 2, 19, 13, 4]"
70_7,"[5, 18, 2, 8, 1]"
70_8,"[1, 14, 7, 12, 13]"
70_9,"[8, 11, 18, 5, 2]"
70_10,"[17, 15, 1, 9, 20]"
70_11,"[12, 1, 11, 7, 9]"
70_12,"[7, 1, 18, 12, 2]"
71_0,"[14, 1, 11, 2, 18]"
71_1,"[8, 11, 18, 5, 2]"
71_2,"[6, 18, 19, 15, 17]"
71_3,"[20, 17, 6, 9, 15]"
71_4,"[3, 2, 19, 13, 4]"
71_5,"[14, 1, 11, 2, 18]"
71_6,"[4, 13, 10, 12, 17]"
71_7,"[14, 1, 11, 2, 18]"
71_8,"[5, 18, 2, 8, 1]"
71_9,"[3, 2, 19, 13, 4]"
71_10,"[7, 1, 18, 12, 2]"
72_0,"[20, 17, 6, 9, 8]"
72_1,"[15, 18, 17, 6, 16]"
72_2,"[17, 15, 1, 9, 20]"
72_3,"[16, 1, 10, 15, 12]"
72_4,"[5, 18, 2, 8, 1]"
72_5,"[3, 2, 19, 13, 4]"
72_6,"[20, 17, 6, 9, 1]"
73_0,"[11, 8, 12, 10, 14]"
73_1,"[16, 1, 10, 15, 12]"
73_2,"[15, 18, 17, 6, 16]"
73_3,"[8, 11, 18, 5, 2]"
73_4,"[14, 1, 11, 2, 18]"
73_5,"[19, 3, 6, 12, 1]"
73_6,"[13, 10, 1, 4, 18]"
73_7,"[11, 8, 12, 10, 14]"
73_8,"[14, 1, 11, 2, 18]"
73_9,"[3, 2, 19, 13, 4]"
73_10,"[11, 8, 12, 10, 14]"
73_11,"[1, 14, 7, 12, 13]"
74_0,"[2, 3, 5, 8, 7]"
74_1,"[15, 18, 17, 6, 16]"
74_2,"[13, 10, 1, 4, 18]"
74_3,"[7, 1, 18, 12, 2]"
74_4,"[12, 1, 11, 7, 9]"
74_5,"[11, 8, 12, 10, 14]"
74_6,"[4, 13, 10, 12, 17]"
74_7,"[14, 1, 11, 2, 18]"
74_8,"[6, 18, 19, 15, 17]"
75_0,"[8, 11, 18, 5, 2]"
75_1,"[11, 8, 12, 10, 14]"
75_2,"[8, 11, 18, 5, 2]"
75_3,"[13, 10, 1, 4, 18]"
75_4,"[11, 8, 12, 10, 14]"
75_5,"[3, 2, 19, 13, 4]"
76_0,"[17, 15, 1, 9, 20]"
76_1,"[17, 15, 1, 9, 20]"
76_2,"[12, 1, 11, 7, 9]"
76_3,"[7, 1, 18, 12, 2]"
76_4,"[8, 11, 18, 5, 2]"
76_5,"[13, 10, 1, 4, 18]"
76_6,"[14, 1, 11, 2, 18]"
76_7,"[12, 1, 11, 7, 9]"
76_8,"[13, 10, 1, 4, 18]"
76_9,"[6, 18, 19, 15, 17]"
76_10,"[8, 11, 18, 5, 2]"
76_11,"[6, 18, 19, 15, 17]"
76_12,"[3, 2, 19, 13, 4]"
76_13,"[10, 13, 4, 11, 16]"
77_0,"[14, 1, 11, 2, 18]"
77_1,"[8, 11, 18, 5, 2]"
77_2,"[2, 3, 5, 8, 7]"
77_3,"[19, 3, 6, 12, 1]"
77_4,"[12, 1, 11, 7, 9]"
77_5,"[18, 6, 15, 8, 5]"
77_6,"[6, 18, 19, 15, 17]"
77_7,"[9, 17, 12, 13, 15]"
77_8,"[12, 1, 11, 7, 9]"
78_0,"[2, 3, 5, 8, 7]"
78_1,"[9, 17, 12, 13, 15]"
78_2,"[10, 13, 4, 11, 16]"
78_3,"[2, 3, 5, 8, 7]"
78_4,"[6, 18, 19, 15, 17]"
78_5,"[18, 6, 15, 8, 5]"
78_6,"[12, 1, 11, 7, 9]"
78_7,"[6, 18, 19, 15, 17]"
78_8,"[15, 18, 17, 6, 16]"
78_9,"[4, 13, 10, 12, 17]"
78_10,"[2, 3, 5, 8, 7]"
78_11,"[5, 18, 2, 8, 1]"
78_12,"[11, 8, 12, 10, 14]"
79_0,"[3, 2, 19, 13, 4]"
79_1,"[1, 14, 7, 12, 13]"
79_2,"[9, 17, 12, 13, 15]"
79_3,"[4, 13, 10, 12, 17]"
79_4,"[9, 17, 12, 13, 15]"
79_5,"[14, 1, 11, 2, 18]"
79_6,"[17, 15, 1, 9, 20]"
79_7,"[7, 1, 18, 12, 2]"
79_8,"[11, 8, 12, 10, 14]"
79_9,"[8, 11, 18, 5, 2]"
79_10,"[14, 1, 11, 2, 18]"
80_0,"[20, 17, 6, 9, 8]"
80_1,"[3, 2, 19, 13, 4]"
80_2,"[9, 17, 12, 13, 15]"
80_3,"[15, 18, 17, 6, 16]"
80_4,"[14, 1, 11, 2, 18]"
80_5,"[9, 17, 12, 13, 15]"
80_6,"[1, 14, 7, 12, 13]"
80_7,"[7, 1, 18, 12, 2]"
80_8,"[3, 2, 19, 13, 4]"
80_9,"[12, 1, 11, 7, 9]"
80_10,"[15, 3, 18, 17, 6]"
81_0,"[11, 8, 12, 10, 14]"
81_1,"[9, 17, 12, 13, 15]"
81_2,"[5, 18, 2, 8, 1]"
81_3,"[12, 1, 11, 7, 9]"
81_4,"[7, 1, 18, 12, 2]"
81_5,"[16, 1, 10, 15, 12]"
81_6,"[9, 17, 12, 13, 15]"
82_0,"[3, 2, 19, 13, 4]"
82_1,"[20, 17, 6, 9, 13]"
82_2,"[6, 18, 19, 15, 17]"
82_3,"[14, 1, 11, 2, 18]"
82_4,"[6, 18, 19, 15, 17]"
82_5,"[6, 18, 19, 15, 17]"
82_6,"[15, 18, 17, 6, 16]"
82_7,"[14, 1, 11, 2, 18]"
82_8,"[1, 14, 7, 12, 13]"
83_0,"[1, 14, 7, 12, 13]"
83_1,"[3, 2, 19, 13, 4]"
83_2,"[14, 1, 11, 2, 18]"
83_3,"[15, 18, 17, 6, 16]"
83_4,"[12, 1, 11, 7, 9]"
83_5,"[15, 18, 17, 6, 16]"
83_6,"[9, 17, 12, 13, 15]"
83_7,"[1, 14, 7, 12, 13]"
83_8,"[16, 1, 10, 15, 12]"
83_9,"[15, 18, 17, 6, 16]"
83_10,"[8, 11, 18, 5, 2]"
83_11,"[17, 15, 1, 9, 20]"
83_12,"[14, 1, 11, 2, 18]"
83_13,"[8, 11, 18, 5, 2]"
84_0,"[5, 18, 2, 8, 1]"
84_1,"[5, 18, 2, 8, 1]"
84_2,"[10, 13, 4, 11, 16]"
84_3,"[9, 17, 12, 13, 15]"
84_4,"[11, 8, 12, 10, 14]"
84_5,"[7, 1, 18, 12, 2]"
85_0,"[3, 2, 19, 13, 4]"
85_1,"[6, 18, 19, 15, 17]"
85_2,"[8, 11, 18, 5, 2]"
85_3,"[20, 17, 6, 9, 5]"
86_0,"[6, 18, 19, 15, 17]"
86_1,"[15, 18, 17, 6, 16]"
86_2,"[15, 18, 17, 6, 16]"
86_3,"[14, 1, 11, 2, 18]"
86_4,"[3, 2, 19, 13, 4]"
86_5,"[15, 18, 17, 6, 16]"
86_6,"[2, 3, 5, 8, 7]"
86_7,"[9, 17, 12, 13, 15]"
87_0,"[13, 10, 1, 4, 18]"
87_1,"[13, 10, 1, 4, 18]"
87_2,"[6, 18, 19, 15, 17]"
87_3,"[9, 17, 12, 13, 15]"
87_4,"[8, 11, 18, 5, 2]"
87_5,"[8, 11, 18, 5, 2]"
87_6,"[1, 14, 7, 12, 13]"
87_7,"[14, 1, 11, 2, 18]"
87_8,"[9, 17, 12, 13, 15]"
87_9,"[2, 3, 5, 8, 7]"
87_10,"[11, 8, 12, 10, 14]"
87_11,"[14, 1, 11, 2, 18]"
88_0,"[7, 1, 18, 12, 2]"
88_1,"[3, 2, 19, 13, 4]"
88_2,"[18, 6, 15, 8, 5]"
88_3,"[2, 3, 5, 8, 7]"
88_4,"[8, 11, 18, 5, 2]"
88_5,"[5, 18, 2, 8, 1]"
88_6,"[13, 10, 1, 4, 18]"
89_0,"[13, 10, 1, 4, 18]"
89_1,"[9, 17, 12, 13, 15]"
89_2,"[19, 3, 6, 12, 1]"
89_3,"[17, 15, 1, 9, 20]"
89_4,"[20, 17, 6, 9, 5]"
89_5,"[20, 17, 6, 9, 19]"
90_0,"[7, 1, 18, 12, 2]"
90_1,"[13, 10, 1, 4, 18]"
90_2,"[8, 11, 18, 5, 2]"
90_3,"[4, 13, 10, 12, 17]"
90_4,"[15, 18, 17, 6, 16]"
90_5,"[18, 6, 15, 8, 5]"
90_6,"[17, 15, 1, 9, 20]"
90_7,"[9, 17, 12, 13, 15]"
90_8,"[4, 13, 10, 12, 17]"
90_9,"[9, 17, 12, 13, 15]"
90_10,"[11, 8, 12, 10, 14]"
91_0,"[17, 15, 1, 9, 20]"
91_1,"[12, 1, 11, 7, 9]"
91_2,"[9, 17, 12, 13, 15]"
91_3,"[6, 18, 19, 15, 17]"
91_4,"[18, 6, 15, 8, 5]"
91_5,"[17, 15, 1, 9, 20]"
91_6,"[13, 10, 1, 4, 18]"
91_7,"[17, 15, 1, 9, 20]"
91_8,"[19, 3, 6, 12, 1]"
91_9,"[6, 18, 19, 15, 17]"
92_0,"[19, 3, 6, 12, 1]"
92_1,"[9, 17, 12, 13, 15]"
92_2,"[12, 1, 11, 7, 9]"
92_3,"[16, 1, 10, 15, 12]"
92_4,"[20, 17, 6, 9, 1]"
92_5,"[11, 8, 12, 10, 14]"
92_6,"[17, 15, 1, 9, 20]"
92_7,"[17, 15, 1, 9, 20]"
92_8,"[19, 3, 6, 12, 1]"
92_9,"[1, 14, 7, 12, 13]"
92_10,"[5, 18, 2, 8, 1]"
93_0,"[8, 11, 18, 5, 2]"
93_1,"[11, 8, 12, 10, 14]"
93_2,"[4, 13, 10, 12, 17]"
93_3,"[18, 6, 15, 8, 5]"
93_4,"[11, 8, 12, 10, 14]"
93_5,"[5, 18, 2, 8, 1]"
93_6,"[15, 18, 17, 6, 16]"
93_7,"[3, 2, 19, 13, 4]"
93_8,"[12, 1, 11, 7, 9]"
94_0,"[8, 11, 18, 5, 2]"
94_1,"[20, 17, 6, 9, 19]"
94_2,"[5, 18, 2, 8, 1]"
94_3,"[10, 13, 4, 11, 16]"
94_4,"[19, 3, 6, 12, 1]"
94_5,"[2, 3, 5, 8, 7]"
94_6,"[12, 1, 11, 7, 9]"
94_7,"[16, 1, 10, 15, 12]"
94_8,"[20, 17, 6, 9, 1]"
95_0,"[11, 8, 12, 10, 14]"
95_1,"[5, 18, 2, 8, 1]"
95_2,"[7, 1, 18, 12, 2]"
96_0,"[14, 1, 11, 2, 18]"
96_1,"[15, 18, 17, 6, 16]"
96_2,"[9, 17, 12, 13, 15]"
96_3,"[12, 1, 11, 7, 9]"
96_4,"[6, 18, 19, 15, 17]"
96_5,"[3, 2, 19, 13, 4]"
96_6,"[18, 6, 15, 8, 5]"
96_7,"[4, 13, 10, 12, 17]"
97_0,"[4, 13, 10, 12, 17]"
97_1,"[16, 1, 10, 15, 12]"
97_2,"[5, 18, 2, 8, 1]"
97_3,"[10, 13, 4, 11, 16]"
97_4,"[7, 1, 18, 12, 2]"
97_5,"[16, 1, 10, 15, 12]"
97_6,"[8, 11, 18, 5, 2]"
97_7,"[12, 1, 11, 7, 9]"
97_8,"[2, 3, 5, 8, 7]"
97_9,"[10, 13, 4, 11, 16]"
97_10,"[19, 3, 6, 12, 1]"
97_11,"[8, 11, 18, 5, 2]"
97_12,"[17, 15, 1, 9, 20]"
98_0,"[20, 17, 6, 9, 16]"
98_1,"[17, 15, 1, 9, 20]"
98_2,"[4, 13, 10, 12, 17]"
98_3,"[11, 8, 12, 10, 14]"
98_4,"[4, 13, 10, 12, 17]"
98_5,"[15, 18, 17, 6, 16]"
99_0,"[8, 11, 18, 5, 2]"
99_1,"[11, 8, 12, 10, 14]"
99_2,"[17, 15, 1, 9, 20]"
99_3,"[2, 3, 5, 8, 7]"
99_4,"[14, 1, 11, 2, 18]"
99_5,"[4, 13, 10, 12, 17]"
99_6,"[10, 13, 4, 11, 16]"
99_7,"[12, 1, 11, 7, 9]"
99_8,"[17, 15, 1, 9, 20]"
100_0,"[18, 6, 15, 8, 5]"
100_1,"[9, 17, 12, 13, 15]"
100_2,"[18, 6, 15, 8, 5]"
100_3,"[7, 1, 18, 12, 2]"
100_4,"[10, 13, 4, 11, 16]"
100_5,"[16, 1, 10, 15, 12]"
100_6,"[16, 1, 10, 15, 12]"
101_0,"[15, 18, 17, 6, 16]"
101_1,"[6, 18, 19, 15, 17]"
101_2,"[12, 1, 11, 7, 9]"
101_3,"[1, 14, 7, 12, 13]"
101_4,"[14, 1, 11, 2, 18]"
101_5,"[14, 1, 11, 2, 18]"
101_6,"[7, 1, 18, 12, 2]"
101_7,"[4, 13, 10, 12, 17]"
102_0,"[19, 3, 6, 12, 1]"
102_1,"[15, 18, 17, 6, 16]"
102_2,"[5, 18, 2, 8, 1]"
102_3,"[19, 3, 6, 12, 1]"
102_4,"[3, 2, 19, 13, 4]"
102_5,"[10, 13, 4, 11, 16]"
102_6,"[11, 8, 12, 10, 14]"
102_7,"[9, 17, 12, 13, 15]"
102_8,"[14, 1, 11, 2, 18]"
102_9,"[12, 1, 11, 7, 9]"
102_10,"[9, 17, 12, 13, 15]"
102_11,"[11, 8, 12, 10, 14]"
102_12,"[2, 3, 5, 8, 7]"
103_0,"[16, 1, 10, 15, 12]"
103_1,"[4, 13, 10, 12, 17]"
103_2,"[11, 8, 12, 10, 14]"
103_3,"[10, 13, 4, 11, 16]"
103_4,"[6, 18, 19, 15, 17]"
103_5,"[4, 13, 10, 12, 17]"
103_6,"[6, 18, 19, 15, 17]"
103_7,"[15, 18, 17, 6, 16]"
104_0,"[9, 17, 12, 13, 15]"
104_1,"[19, 3, 6, 12, 1]"
104_2,"[10, 13, 4, 11, 16]"
104_3,"[10, 13, 4, 11, 16]"
104_4,"[16, 1, 10, 15, 12]"
105_0,"[19, 3, 6, 12, 1]"
105_1,"[3, 2, 19, 13, 4]"
105_2,"[13, 10, 1, 4, 18]"
105_3,"[14, 1, 11, 2, 18]"
105_4,"[14, 1, 11, 2, 18]"
105_5,"[14, 1, 11, 2, 18]"
105_6,"[12, 1, 11, 7, 9]"
105_7,"[20, 17, 6, 9, 16]"
105_8,"[4, 13, 10, 12, 17]"
106_0,"[16, 1, 10, 15, 12]"
106_1,"[20, 17, 6, 9, 1]"
106_2,"[6, 18, 19, 15, 17]"
106_3,"[8, 11, 18, 5, 2]"
106_4,"[16, 1, 10, 15, 12]"
106_5,"[14, 1, 11, 2, 18]"
106_6,"[6, 18, 19, 15, 17]"
106_7,"[18, 6, 15, 8, 5]"
106_8,"[1, 14, 7, 12, 13]"
106_9,"[10, 13, 4, 11, 16]"
107_0,"[11, 8, 12, 10, 14]"
107_1,"[17, 15, 1, 9, 20]"
107_2,"[9, 17, 12, 13, 15]"
107_3,"[2, 3, 5, 8, 7]"
107_4,"[11, 8, 12, 10, 14]"
107_5,"[8, 11, 18, 5, 2]"
107_6,"[11, 8, 12, 10, 14]"
107_7,"[9, 17, 12, 13, 15]"
107_8,"[3, 2, 19, 13, 4]"
108_0,"[3, 2, 19, 13, 4]"
108_1,"[16, 1, 10, 15, 12]"
108_2,"[20, 17, 6, 9, 19]"
108_3,"[14, 1, 11, 2, 18]"
108_4,"[4, 13, 10, 12, 17]"
108_5,"[7, 1, 18, 12, 2]"
108_6,"[8, 11, 18, 5, 2]"
108_7,"[1, 14, 7, 12, 13]"
108_8,"[3, 2, 19, 13, 4]"
108_9,"[7, 1, 18, 12, 2]"
109_0,"[11, 8, 12, 10, 14]"
109_1,"[17, 15, 1, 9, 20]"
109_2,"[18, 6, 15, 8, 5]"
109_3,"[11, 8, 12, 10, 14]"
109_4,"[19, 3, 6, 12, 1]"
110_0,"[2, 3, 5, 8, 7]"
110_1,"[9, 17, 12, 13, 15]"
110_2,"[13, 10, 1, 4, 18]"
110_3,"[9, 17, 12, 13, 15]"
110_4,"[8, 11, 18, 5, 2]"
110_5,"[15, 18, 17, 6, 16]"
110_6,"[13, 10, 1, 4, 18]"
110_7,"[11, 8, 12, 10, 14]"
110_8,"[10, 13, 4, 11, 16]"
110_9,"[10, 13, 4, 11, 16]"
110_10,"[1, 14, 7, 12, 13]"
111_0,"[18, 6, 15, 8, 5]"
111_1,"[17, 15, 1, 9, 20]"
111_2,"[12, 1, 11, 7, 9]"
111_3,"[11, 8, 12, 10, 14]"
111_4,"[14, 1, 11, 2, 18]"
111_5,"[20, 17, 6, 9, 8]"
111_6,"[12, 1, 11, 7, 9]"
111_7,"[20, 17, 6, 9, 13]"
111_8,"[16, 1, 10, 15, 12]"
111_9,"[8, 11, 18, 5, 2]"
112_0,"[20, 17, 6, 9, 13]"
112_1,"[4, 13, 10, 12, 17]"
112_2,"[6, 18, 19, 15, 17]"
112_3,"[8, 11, 18, 5, 2]"
112_4,"[20, 17, 6, 9, 13]"
112_5,"[4, 13, 10, 12, 17]"
112_6,"[18, 6, 15, 8, 5]"
112_7,"[4, 13, 10, 12, 17]"
112_8,"[11, 8, 12, 10, 14]"
113_0,"[16, 1, 10, 15, 12]"
113_1,"[15, 18, 17, 6, 16]"
113_2,"[3, 2, 19, 13, 4]"
113_3,"[9, 17, 12, 13, 15]"
113_4,"[8, 11, 18, 5, 2]"
113_5,"[12, 1, 11, 7, 9]"
113_6,"[17, 15, 1, 9, 20]"
113_7,"[18, 5, 6, 15, 8]"
113_8,"[8, 11, 18, 5, 2]"
114_0,"[19, 3, 6, 12, 1]"
114_1,"[9, 17, 12, 13, 15]"
114_2,"[16, 1, 10, 15, 12]"
114_3,"[17, 1, 15, 9, 20]"
114_4,"[10, 13, 4, 11, 16]"
114_5,"[7, 1, 18, 12, 2]"
114_6,"[7, 1, 18, 12, 2]"
114_7,"[10, 13, 4, 11, 16]"
114_8,"[6, 18, 19, 15, 17]"
115_0,"[19, 3, 6, 12, 1]"
115_1,"[17, 15, 1, 9, 20]"
115_2,"[6, 18, 19, 15, 17]"
115_3,"[13, 10, 1, 4, 18]"
115_4,"[15, 18, 17, 6, 16]"
115_5,"[1, 14, 7, 12, 13]"
115_6,"[4, 13, 10, 12, 17]"
115_7,"[15, 18, 17, 6, 16]"
115_8,"[20, 17, 6, 9, 5]"
115_9,"[13, 10, 1, 4, 18]"
115_10,"[15, 18, 17, 6, 16]"
115_11,"[13, 10, 1, 4, 18]"
115_12,"[12, 1, 11, 7, 9]"
116_0,"[16, 1, 10, 15, 12]"
116_1,"[11, 8, 12, 10, 14]"
116_2,"[4, 13, 10, 12, 17]"
116_3,"[19, 3, 6, 12, 1]"
116_4,"[1, 14, 7, 12, 13]"
116_5,"[16, 1, 10, 15, 12]"
116_6,"[6, 18, 19, 15, 17]"
116_7,"[14, 1, 11, 2, 18]"
116_8,"[12, 1, 11, 7, 9]"
117_0,"[9, 17, 12, 13, 15]"
117_1,"[14, 1, 11, 2, 18]"
117_2,"[9, 17, 12, 13, 15]"
117_3,"[8, 11, 18, 5, 2]"
117_4,"[2, 3, 5, 8, 7]"
118_0,"[1, 14, 7, 12, 13]"
118_1,"[4, 13, 10, 12, 17]"
118_2,"[11, 8, 12, 10, 14]"
118_3,"[14, 1, 11, 2, 18]"
118_4,"[16, 1, 10, 15, 12]"
118_5,"[13, 10, 1, 4, 18]"
119_0,"[6, 18, 19, 15, 17]"
119_1,"[12, 1, 11, 7, 9]"
119_2,"[5, 18, 2, 8, 1]"
119_3,"[7, 1, 18, 12, 2]"
119_4,"[20, 17, 6, 9, 7]"
119_5,"[18, 6, 15, 8, 5]"
119_6,"[6, 18, 19, 15, 17]"
119_7,"[2, 3, 5, 8, 7]"
119_8,"[15, 18, 17, 6, 16]"
119_9,"[7, 1, 18, 12, 2]"
119_10,"[4, 13, 10, 12, 17]"
119_11,"[4, 13, 10, 12, 17]"
120_0,"[2, 3, 5, 8, 7]"
120_1,"[3, 2, 19, 13, 4]"
120_2,"[14, 1, 11, 2, 18]"
120_3,"[17, 15, 1, 9, 20]"
120_4,"[19, 3, 6, 12, 1]"
120_5,"[15, 18, 17, 6, 16]"
120_6,"[7, 1, 18, 12, 2]"
120_7,"[9, 17, 12, 13, 15]"
120_8,"[9, 17, 12, 13, 15]"
120_9,"[2, 3, 5, 8, 7]"
121_0,"[15, 18, 17, 6, 16]"
121_1,"[18, 6, 15, 8, 5]"
121_2,"[7, 1, 18, 12, 2]"
121_3,"[10, 13, 4, 11, 16]"
121_4,"[11, 8, 12, 10, 14]"
121_5,"[11, 8, 12, 10, 14]"
121_6,"[10, 13, 4, 11, 16]"
122_0,"[13, 10, 1, 4, 18]"
122_1,"[12, 1, 11, 7, 9]"
122_2,"[16, 1, 10, 15, 12]"
122_3,"[1, 14, 7, 12, 13]"
122_4,"[13, 10, 1, 4, 18]"
122_5,"[7, 1, 18, 12, 2]"
122_6,"[14, 1, 11, 2, 18]"
122_7,"[3, 2, 19, 13, 4]"
122_8,"[13, 10, 1, 4, 18]"
122_9,"[1, 14, 7, 12, 13]"
122_10,"[2, 3, 5, 8, 7]"
122_11,"[3, 2, 19, 13, 4]"
122_12,"[4, 13, 10, 12, 17]"
123_0,"[16, 1, 10, 15, 12]"
123_1,"[7, 1, 18, 12, 2]"
123_2,"[5, 18, 2, 8, 1]"
123_3,"[16, 1, 10, 15, 12]"
123_4,"[11, 8, 12, 10, 14]"
123_5,"[7, 1, 18, 12, 2]"
123_6,"[16, 1, 10, 15, 12]"
123_7,"[11, 8, 12, 10, 14]"
123_8,"[1, 14, 7, 12, 13]"
123_9,"[16, 1, 10, 15, 12]"
124_0,"[11, 8, 12, 10, 14]"
124_1,"[1, 14, 7, 12, 13]"
124_2,"[6, 18, 19, 15, 17]"
124_3,"[19, 3, 6, 12, 1]"
124_4,"[14, 1, 11, 2, 18]"
124_5,"[9, 17, 12, 13, 15]"
124_6,"[19, 3, 6, 12, 1]"
124_7,"[10, 13, 4, 11, 16]"
124_8,"[10, 13, 4, 11, 16]"
124_9,"[17, 15, 1, 9, 20]"
125_0,"[8, 11, 18, 5, 2]"
125_1,"[17, 15, 1, 9, 20]"
125_2,"[7, 1, 18, 12, 2]"
125_3,"[10, 13, 4, 11, 16]"
125_4,"[20, 17, 6, 9, 10]"
125_5,"[18, 6, 15, 8, 5]"
125_6,"[5, 18, 2, 8, 1]"
125_7,"[10, 13, 4, 11, 16]"
125_8,"[13, 10, 1, 4, 18]"
125_9,"[6, 18, 19, 15, 17]"
125_10,"[13, 10, 1, 4, 18]"
125_11,"[6, 18, 19, 15, 17]"
126_0,"[4, 13, 10, 12, 17]"
126_1,"[5, 18, 2, 8, 1]"
126_2,"[13, 10, 1, 4, 18]"
126_3,"[8, 11, 18, 5, 2]"
126_4,"[5, 18, 2, 8, 1]"
126_5,"[20, 17, 6, 9, 10]"
126_6,"[18, 6, 15, 8, 5]"
126_7,"[11, 8, 12, 10, 14]"
126_8,"[20, 17, 6, 9, 11]"
126_9,"[11, 8, 12, 10, 14]"
127_0,"[14, 1, 11, 2, 18]"
127_1,"[11, 8, 12, 10, 14]"
127_2,"[1, 14, 7, 12, 13]"
127_3,"[2, 3, 5, 8, 7]"
127_4,"[18, 6, 15, 8, 5]"
127_5,"[15, 18, 17, 6, 16]"
127_6,"[20, 17, 6, 9, 11]"
127_7,"[15, 18, 17, 6, 16]"
127_8,"[6, 18, 19, 15, 17]"
127_9,"[18, 6, 15, 8, 5]"
127_10,"[12, 1, 11, 7, 9]"
128_0,"[12, 1, 11, 7, 9]"
128_1,"[14, 1, 11, 2, 18]"
128_2,"[14, 1, 11, 2, 18]"
128_3,"[1, 14, 7, 12, 13]"
128_4,"[6, 18, 19, 15, 17]"
128_5,"[16, 1, 10, 15, 12]"
128_6,"[10, 13, 4, 11, 16]"
128_7,"[12, 1, 11, 7, 9]"
128_8,"[18, 6, 15, 8, 5]"
128_9,"[11, 8, 12, 10, 14]"
128_10,"[13, 10, 1, 4, 18]"
128_11,"[2, 3, 5, 8, 7]"
128_12,"[6, 18, 19, 15, 17]"
129_0,"[9, 17, 12, 13, 15]"
129_1,"[7, 1, 18, 12, 2]"
129_2,"[1, 14, 7, 12, 13]"
129_3,"[11, 8, 12, 10, 14]"
129_4,"[4, 13, 10, 12, 17]"
129_5,"[5, 18, 2, 8, 1]"
129_6,"[17, 15, 1, 9, 20]"
129_7,"[20, 17, 6, 9, 1]"
129_8,"[16, 1, 10, 15, 12]"
129_9,"[19, 3, 6, 12, 1]"
130_0,"[16, 1, 10, 15, 12]"
